date,home,away,home_score,away_score,venue,prob_home,prediction,confidence,pair_games,predicted_historical_rate,home_season_rate,away_season_rate,form_agreement,high_confidence,hit,split
2025-06-08,巨人,楽天,5,0,東京ドーム,0.5240040511888386,0,0.47599594881116136,5,0.8,0.5094339622641509,0.4807692307692308,False,False,False,2025_rule_selection
2025-06-08,広島,西武,10,0,マツダスタジアム,0.5529579854103094,0,0.4470420145896906,5,0.19999999999999996,0.52,0.5185185185185185,False,False,False,2025_rule_selection
2025-06-08,阪神,オリックス,8,1,甲子園球場,0.5480523400497395,0,0.45194765995026054,4,0.5,0.6122448979591837,0.54,False,False,False,2025_rule_selection
2025-06-10,オリックス,DeNA,2,0,京セラドーム大阪,0.5257220698006227,0,0.47427793019937725,3,0.33333333333333337,0.5294117647058824,0.5918367346938775,True,False,False,2025_rule_selection
2025-06-10,ソフトバンク,巨人,5,2,PayPayドーム,0.5520780463493596,0,0.44792195365064036,3,0.6666666666666667,0.5094339622641509,0.5185185185185185,True,False,False,2025_rule_selection
2025-06-10,ロッテ,広島,6,1,ZOZOマリンスタジアム,0.5500915160874873,0,0.4499084839125127,3,0.6666666666666667,0.3584905660377358,0.5294117647058824,True,False,False,2025_rule_selection
2025-06-10,日本ハム,ヤクルト,3,1,エスコンF,0.5506825335839476,0,0.4493174664160524,3,0.6666666666666667,0.5636363636363636,0.3333333333333333,False,False,False,2025_rule_selection
2025-06-10,楽天,中日,1,3,山形市,0.5563222566860367,1,0.5563222566860367,3,0.6666666666666666,0.4716981132075472,0.46153846153846156,True,False,False,2025_rule_selection
2025-06-10,西武,阪神,4,2,メットライフドーム,0.5289900161260743,0,0.4710099838739257,3,1.0,0.509090909090909,0.62,True,False,False,2025_rule_selection
2025-06-11,オリックス,DeNA,0,4,京セラドーム大阪,0.53256849117137,0,0.46743150882863005,4,0.25,0.5384615384615384,0.58,True,False,True,2025_rule_selection
2025-06-11,ソフトバンク,巨人,3,7,PayPayドーム,0.5540846531310469,0,0.44591534686895307,4,0.5,0.5185185185185185,0.509090909090909,False,False,True,2025_rule_selection
2025-06-11,日本ハム,ヤクルト,8,2,エスコンF,0.5522844475364985,0,0.4477155524635015,4,0.5,0.5714285714285714,0.32653061224489793,False,False,False,2025_rule_selection
2025-06-11,西武,阪神,3,2,メットライフドーム,0.5317803656604553,0,0.4682196343395447,4,0.75,0.5178571428571429,0.6078431372549019,True,False,False,2025_rule_selection
2025-06-12,オリックス,DeNA,4,2,京セラドーム大阪,0.5273068296045635,0,0.47269317039543646,5,0.4,0.5283018867924528,0.5882352941176471,True,False,False,2025_rule_selection
2025-06-12,ロッテ,広島,5,4,ZOZOマリンスタジアム,0.5452801259618102,0,0.4547198740381898,4,0.5,0.37037037037037035,0.5192307692307693,True,False,False,2025_rule_selection
2025-06-12,日本ハム,ヤクルト,6,1,エスコンF,0.554280719708215,0,0.445719280291785,5,0.4,0.5789473684210527,0.32,False,False,False,2025_rule_selection
2025-06-12,楽天,中日,4,0,楽天モバイル,0.5210297852211874,0,0.47897021477881263,4,0.5,0.46296296296296297,0.4716981132075472,True,False,False,2025_rule_selection
2025-06-12,西武,阪神,4,1,メットライフドーム,0.5341242325764924,0,0.46587576742350756,5,0.6,0.5263157894736842,0.5961538461538461,True,False,False,2025_rule_selection
2025-06-13,オリックス,巨人,7,3,京セラドーム大阪,0.5165134243436679,0,0.48348657565633213,3,0.0,0.5370370370370371,0.5178571428571429,False,False,False,2025_rule_selection
2025-06-13,ソフトバンク,DeNA,4,1,PayPayドーム,0.5515602929620683,0,0.4484397070379317,3,0.33333333333333337,0.509090909090909,0.5769230769230769,True,False,False,2025_rule_selection
2025-06-13,ロッテ,ヤクルト,5,4,ZOZOマリンスタジアム,0.5519192467915209,0,0.44808075320847907,1,0.0,0.38181818181818183,0.3137254901960784,False,False,False,2025_rule_selection
2025-06-13,日本ハム,広島,2,6,エスコンF,0.5464260186058649,0,0.4535739813941351,3,0.6666666666666667,0.5862068965517241,0.5094339622641509,False,False,True,2025_rule_selection
2025-06-14,オリックス,巨人,2,1,京セラドーム大阪,0.5200796460855943,0,0.4799203539144057,4,0.0,0.5454545454545454,0.5087719298245614,False,False,False,2025_rule_selection
2025-06-14,ソフトバンク,DeNA,4,0,PayPayドーム,0.5588141756771734,1,0.5588141756771734,4,0.75,0.5178571428571429,0.5660377358490566,False,False,True,2025_rule_selection
2025-06-14,ロッテ,ヤクルト,0,5,ZOZOマリンスタジアム,0.5426417329296117,0,0.4573582670703883,2,0.0,0.39285714285714285,0.3076923076923077,False,False,True,2025_rule_selection
2025-06-14,日本ハム,広島,5,0,エスコンF,0.5454225474290564,0,0.4545774525709436,4,0.75,0.576271186440678,0.5185185185185185,False,False,False,2025_rule_selection
2025-06-14,楽天,阪神,5,4,楽天モバイル,0.5309187989676393,0,0.46908120103236073,3,0.0,0.4727272727272727,0.5849056603773585,True,False,False,2025_rule_selection
2025-06-14,西武,中日,2,1,メットライフドーム,0.5207692208339735,0,0.4792307791660265,3,0.33333333333333337,0.5344827586206896,0.46296296296296297,False,False,False,2025_rule_selection
2025-06-15,オリックス,巨人,8,3,京セラドーム大阪,0.5226391638562324,0,0.47736083614376756,5,0.0,0.5535714285714286,0.5,False,False,False,2025_rule_selection
2025-06-15,ソフトバンク,DeNA,4,3,PayPayドーム,0.5518494542082242,0,0.4481505457917758,5,0.19999999999999996,0.5263157894736842,0.5555555555555556,True,False,False,2025_rule_selection
2025-06-15,ロッテ,ヤクルト,5,4,ZOZOマリンスタジアム,0.5510947907039402,0,0.4489052092960598,3,0.33333333333333337,0.38596491228070173,0.32075471698113206,False,False,False,2025_rule_selection
2025-06-15,日本ハム,広島,8,7,エスコンF,0.5447638966329058,0,0.4552361033670942,5,0.6,0.5833333333333334,0.509090909090909,False,False,False,2025_rule_selection
2025-06-15,楽天,阪神,3,2,楽天モバイル,0.5303070640953513,0,0.46969293590464867,4,0.0,0.48214285714285715,0.5740740740740741,True,False,False,2025_rule_selection
2025-06-15,西武,中日,1,0,メットライフドーム,0.5255447102722596,0,0.4744552897277404,4,0.25,0.5423728813559322,0.45454545454545453,False,False,False,2025_rule_selection
2025-06-17,DeNA,西武,0,3,横浜スタジアム,0.5275181476804551,0,0.47248185231954487,3,0.0,0.5454545454545454,0.55,True,False,True,2025_rule_selection
2025-06-17,中日,オリックス,3,5,ナゴヤドーム,0.5393434593983585,0,0.4606565406016415,3,0.33333333333333337,0.44642857142857145,0.5614035087719298,True,False,True,2025_rule_selection
2025-06-17,巨人,日本ハム,1,4,東京ドーム,0.5181131515745355,0,0.4818868484254645,2,0.0,0.4915254237288136,0.5901639344262295,True,False,True,2025_rule_selection
2025-06-17,広島,ソフトバンク,0,2,マツダスタジアム,0.5196645924043388,0,0.4803354075956612,3,1.0,0.5,0.5344827586206896,True,False,True,2025_rule_selection
2025-06-17,阪神,ロッテ,1,3,甲子園球場,0.5276159385798911,0,0.4723840614201089,3,0.6666666666666667,0.5636363636363636,0.39655172413793105,False,False,True,2025_rule_selection
2025-06-18,DeNA,西武,4,2,横浜スタジアム,0.5251198860845521,0,0.47488011391544793,4,0.25,0.5357142857142857,0.5573770491803278,True,False,False,2025_rule_selection
2025-06-18,ヤクルト,楽天,2,6,神宮野球場,0.5405180148564309,0,0.4594819851435691,3,0.6666666666666667,0.3148148148148148,0.49122807017543857,True,False,True,2025_rule_selection
2025-06-18,中日,オリックス,6,3,ナゴヤドーム,0.5361307981430349,0,0.4638692018569651,4,0.5,0.43859649122807015,0.5689655172413793,True,False,False,2025_rule_selection
2025-06-18,巨人,日本ハム,2,1,東京ドーム,0.5155787081256346,0,0.48442129187436545,3,0.33333333333333337,0.48333333333333334,0.5967741935483871,True,False,False,2025_rule_selection
2025-06-18,広島,ソフトバンク,8,4,マツダスタジアム,0.5198725373515944,0,0.48012746264840556,4,1.0,0.49122807017543857,0.5423728813559322,True,False,False,2025_rule_selection
2025-06-18,阪神,ロッテ,8,1,甲子園球場,0.5228494286132425,0,0.47715057138675754,4,0.75,0.5535714285714286,0.4067796610169492,False,False,False,2025_rule_selection
2025-06-19,DeNA,西武,1,2,横浜スタジアム,0.5267481074565042,0,0.47325189254349576,5,0.19999999999999996,0.543859649122807,0.5483870967741935,True,False,True,2025_rule_selection
2025-06-19,ヤクルト,楽天,1,3,神宮野球場,0.5348848268621673,0,0.4651151731378327,4,0.75,0.3090909090909091,0.5,True,False,True,2025_rule_selection
2025-06-19,中日,オリックス,1,6,ナゴヤドーム,0.5307332150407044,0,0.46926678495929564,5,0.4,0.4482758620689655,0.559322033898305,True,False,True,2025_rule_selection
2025-06-19,巨人,日本ハム,1,4,東京ドーム,0.5189700593415942,0,0.48102994065840576,4,0.25,0.4918032786885246,0.5873015873015873,True,False,True,2025_rule_selection
2025-06-19,広島,ソフトバンク,2,16,マツダスタジアム,0.5292369246185704,0,0.4707630753814296,5,0.8,0.5,0.5333333333333333,True,False,True,2025_rule_selection
2025-06-19,阪神,ロッテ,2,0,甲子園球場,0.5402153330260886,0,0.4597846669739114,5,0.6,0.5614035087719298,0.4,False,False,False,2025_rule_selection
2025-06-20,DeNA,ロッテ,1,6,横浜スタジアム,0.5157225172788683,0,0.4842774827211317,3,0.0,0.5344827586206896,0.39344262295081966,False,False,True,2025_rule_selection
2025-06-20,ヤクルト,オリックス,8,10,神宮野球場,0.5368209999144123,0,0.46317900008558766,3,0.33333333333333337,0.30357142857142855,0.5666666666666667,True,False,True,2025_rule_selection
2025-06-20,中日,日本ハム,0,1,ナゴヤドーム,0.5284421890036395,0,0.4715578109963605,3,0.6666666666666667,0.4406779661016949,0.59375,True,False,True,2025_rule_selection
2025-06-20,巨人,西武,2,1,東京ドーム,0.5402849741360868,0,0.4597150258639132,3,0.33333333333333337,0.4838709677419355,0.5555555555555556,True,False,False,2025_rule_selection
2025-06-20,広島,楽天,0,4,マツダスタジアム,0.5222177932617592,0,0.4777822067382408,3,0.33333333333333337,0.4915254237288136,0.5084745762711864,True,False,True,2025_rule_selection
2025-06-20,阪神,ソフトバンク,1,2,甲子園球場,0.5168825819888618,0,0.48311741801113817,3,0.6666666666666667,0.5689655172413793,0.5409836065573771,False,False,True,2025_rule_selection
2025-06-21,DeNA,楽天,5,0,横浜スタジアム,0.502874386090591,0,0.497125613909409,6,0.5,0.5254237288135594,0.5166666666666667,False,False,False,2025_rule_selection
2025-06-21,ヤクルト,オリックス,5,2,神宮野球場,0.5377521219720827,0,0.46224787802791734,4,0.5,0.2982456140350877,0.5737704918032787,True,False,False,2025_rule_selection
2025-06-21,中日,日本ハム,2,3,ナゴヤドーム,0.5327655990882969,0,0.4672344009117031,4,0.75,0.43333333333333335,0.6,True,False,True,2025_rule_selection
2025-06-21,巨人,西武,5,2,東京ドーム,0.5411882660675479,0,0.4588117339324521,4,0.25,0.49206349206349204,0.546875,True,False,False,2025_rule_selection
2025-06-21,広島,楽天,8,3,マツダスタジアム,0.5237270759959551,0,0.47627292400404486,4,0.5,0.48333333333333334,0.5081967213114754,True,False,False,2025_rule_selection
2025-06-21,阪神,ソフトバンク,3,0,甲子園球場,0.5205016997995355,0,0.47949830020046447,4,0.75,0.559322033898305,0.5483870967741935,False,False,False,2025_rule_selection
2025-06-22,DeNA,ロッテ,9,10,横浜スタジアム,0.5091617067464432,0,0.49083829325355677,4,0.25,0.5333333333333333,0.4032258064516129,False,False,True,2025_rule_selection
2025-06-22,ヤクルト,オリックス,2,4,神宮野球場,0.5396107239744817,0,0.46038927602551827,5,0.4,0.3103448275862069,0.5645161290322581,True,False,True,2025_rule_selection
2025-06-22,中日,日本ハム,4,1,ナゴヤドーム,0.5288500302568829,0,0.47114996974311707,5,0.8,0.4262295081967213,0.6060606060606061,True,False,False,2025_rule_selection
2025-06-22,巨人,西武,0,5,東京ドーム,0.5450508330043695,0,0.4549491669956305,5,0.19999999999999996,0.5,0.5384615384615384,True,False,True,2025_rule_selection
2025-06-22,広島,楽天,5,2,マツダスタジアム,0.5240244401938517,0,0.47597555980614825,5,0.4,0.4918032786885246,0.5,True,False,False,2025_rule_selection
2025-06-22,阪神,ソフトバンク,1,3,甲子園球場,0.5246491058090429,0,0.4753508941909571,5,0.6,0.5666666666666667,0.5396825396825397,False,False,True,2025_rule_selection
2025-06-24,ロッテ,巨人,6,4,ZOZOマリンスタジアム,0.5421530591398053,0,0.45784694086019473,5,0.4,0.4126984126984127,0.49230769230769234,True,False,False,2025_rule_selection
2025-06-27,オリックス,楽天,10,2,京セラドーム大阪,0.5437656397032933,0,0.4562343602967067,32,0.375,0.5714285714285714,0.49206349206349204,False,False,False,2025_rule_selection
2025-06-27,ヤクルト,阪神,4,3,神宮野球場,0.5737149352852948,1,0.5737149352852948,31,0.41935483870967744,0.3050847457627119,0.5573770491803278,False,False,True,2025_rule_selection
2025-06-27,ロッテ,ソフトバンク,3,6,ZOZOマリンスタジアム,0.5515442929553991,0,0.4484557070446009,32,0.65625,0.421875,0.546875,True,False,True,2025_rule_selection
2025-06-27,中日,広島,3,2,ナゴヤドーム,0.5386730104708028,0,0.46132698952919715,30,0.4,0.43548387096774194,0.5,True,False,False,2025_rule_selection
2025-06-27,巨人,DeNA,4,0,東京ドーム,0.5374144044737112,0,0.46258559552628875,30,0.33333333333333337,0.48484848484848486,0.5245901639344263,True,False,False,2025_rule_selection
2025-06-27,西武,日本ハム,2,5,メットライフドーム,0.5284026143087919,0,0.4715973856912081,31,0.5806451612903225,0.5454545454545454,0.5970149253731343,True,False,True,2025_rule_selection
2025-06-28,オリックス,楽天,7,3,京セラドーム大阪,0.5430627268869253,0,0.45693727311307475,33,0.36363636363636365,0.578125,0.484375,False,False,False,2025_rule_selection
2025-06-28,ヤクルト,阪神,0,2,神宮野球場,0.566900608311532,1,0.566900608311532,32,0.4375,0.31666666666666665,0.5483870967741935,False,False,False,2025_rule_selection
2025-06-28,ロッテ,ソフトバンク,5,0,ZOZOマリンスタジアム,0.5485638958563112,0,0.45143610414368884,33,0.6666666666666667,0.4153846153846154,0.5538461538461539,True,False,False,2025_rule_selection
2025-06-28,中日,広島,1,2,ナゴヤドーム,0.5415884585137658,0,0.4584115414862342,31,0.3870967741935484,0.4444444444444444,0.49206349206349204,True,False,True,2025_rule_selection
2025-06-28,巨人,DeNA,5,0,東京ドーム,0.5373844302679981,0,0.4626155697320019,31,0.32258064516129037,0.4925373134328358,0.5161290322580645,True,False,False,2025_rule_selection
2025-06-28,西武,日本ハム,3,2,メットライフドーム,0.5359220988569464,0,0.4640779011430536,32,0.59375,0.5373134328358209,0.6029411764705882,True,False,False,2025_rule_selection
2025-06-29,オリックス,楽天,2,4,京セラドーム大阪,0.542421405730146,0,0.45757859426985403,34,0.3529411764705882,0.5846153846153846,0.47692307692307695,False,False,True,2025_rule_selection
2025-06-29,ヤクルト,阪神,0,6,神宮野球場,0.5706527979406397,1,0.5706527979406397,33,0.42424242424242425,0.3114754098360656,0.5555555555555556,False,False,False,2025_rule_selection
2025-06-29,ロッテ,ソフトバンク,1,2,ZOZOマリンスタジアム,0.5483423574702211,0,0.4516576425297789,34,0.6470588235294117,0.42424242424242425,0.5454545454545454,True,False,True,2025_rule_selection
2025-06-29,中日,広島,1,2,ナゴヤドーム,0.5421025786724328,0,0.45789742132756717,32,0.40625,0.4375,0.5,True,False,True,2025_rule_selection
2025-06-29,巨人,DeNA,1,0,東京ドーム,0.5454024919802548,0,0.4545975080197452,32,0.3125,0.5,0.5079365079365079,True,False,False,2025_rule_selection
2025-06-29,西武,日本ハム,1,2,メットライフドーム,0.536695679101563,0,0.463304320898437,33,0.5757575757575757,0.5441176470588235,0.5942028985507246,True,False,True,2025_rule_selection
2025-07-01,DeNA,中日,3,2,横浜スタジアム,0.5490902874098736,0,0.45090971259012635,33,0.3939393939393939,0.5,0.4307692307692308,False,False,False,2025_rule_selection
2025-07-01,ソフトバンク,日本ハム,1,0,東京ドーム,0.5598672696908009,1,0.5598672696908009,32,0.46875,0.5522388059701493,0.6,False,False,True,2025_rule_selection
2025-07-01,楽天,ロッテ,6,1,楽天モバイル,0.5313898711373566,0,0.4686101288626434,34,0.5,0.48484848484848486,0.417910447761194,False,False,False,2025_rule_selection
2025-07-01,西武,オリックス,0,3,那覇,0.5326204212841392,0,0.4673795787158608,36,0.4444444444444444,0.5362318840579711,0.5757575757575758,True,False,True,2025_rule_selection
2025-07-01,阪神,巨人,2,1,甲子園球場,0.5509339705549323,0,0.4490660294450677,35,0.4571428571428572,0.5625,0.5072463768115942,False,False,False,2025_rule_selection
2025-07-02,DeNA,中日,4,3,横浜スタジアム,0.5478341221857731,0,0.4521658778142269,34,0.38235294117647056,0.5076923076923077,0.42424242424242425,False,False,False,2025_rule_selection
2025-07-02,ソフトバンク,日本ハム,2,1,PayPayドーム,0.5623661507817281,1,0.5623661507817281,33,0.48484848484848486,0.5588235294117647,0.5915492957746479,False,False,True,2025_rule_selection
2025-07-02,広島,ヤクルト,2,1,マツダスタジアム,0.5543069024623724,0,0.44569309753762765,30,0.4,0.5076923076923077,0.3064516129032258,False,False,False,2025_rule_selection
2025-07-02,楽天,ロッテ,3,6,楽天モバイル,0.5229866752304543,0,0.4770133247695457,35,0.48571428571428577,0.4925373134328358,0.4117647058823529,False,False,True,2025_rule_selection
2025-07-02,西武,オリックス,2,6,那覇,0.5504746665664249,0,0.44952533343357515,37,0.45945945945945943,0.5285714285714286,0.582089552238806,True,False,True,2025_rule_selection
2025-07-02,阪神,巨人,1,0,甲子園球場,0.5517011955098016,0,0.44829880449019843,36,0.4444444444444444,0.5692307692307692,0.5,False,False,False,2025_rule_selection
2025-07-03,DeNA,中日,8,5,横浜スタジアム,0.5447326285010088,0,0.4552673714989912,35,0.37142857142857144,0.5151515151515151,0.417910447761194,False,False,False,2025_rule_selection
2025-07-03,ソフトバンク,日本ハム,4,1,PayPayドーム,0.566306886977896,1,0.566306886977896,34,0.5,0.5652173913043478,0.5833333333333334,False,False,True,2025_rule_selection
2025-07-03,広島,ヤクルト,0,5,マツダスタジアム,0.556871099584582,1,0.556871099584582,31,0.6129032258064516,0.5151515151515151,0.30158730158730157,True,False,False,2025_rule_selection
2025-07-03,阪神,巨人,3,2,甲子園球場,0.5483961876316011,0,0.45160381236839886,37,0.43243243243243246,0.5757575757575758,0.49295774647887325,False,False,False,2025_rule_selection
2025-07-04,DeNA,阪神,1,7,横浜スタジアム,0.5480152060216297,0,0.4519847939783703,30,0.5333333333333333,0.5223880597014925,0.582089552238806,True,False,True,2025_rule_selection
2025-07-04,オリックス,ロッテ,8,6,ほっと神戸,0.5390205781692136,0,0.46097942183078644,30,0.5333333333333333,0.5882352941176471,0.42028985507246375,False,False,False,2025_rule_selection
2025-07-04,ソフトバンク,西武,0,1,PayPayドーム,0.5838460472151754,1,0.5838460472151754,37,0.6216216216216216,0.5714285714285714,0.5211267605633803,True,True,False,2025_rule_selection
2025-07-04,中日,ヤクルト,2,1,ナゴヤドーム,0.5632882464345035,1,0.5632882464345035,33,0.5454545454545454,0.4117647058823529,0.3125,True,True,True,2025_rule_selection
2025-07-04,巨人,広島,1,0,東京ドーム,0.5457345126965264,0,0.4542654873034736,33,0.48484848484848486,0.4861111111111111,0.5074626865671642,True,False,False,2025_rule_selection
2025-07-04,日本ハム,楽天,7,1,エスコンF,0.5465226022622903,0,0.4534773977377097,31,0.4193548387096774,0.5753424657534246,0.4852941176470588,False,False,False,2025_rule_selection
2025-07-05,DeNA,阪神,0,3,横浜スタジアム,0.5467890179619944,0,0.4532109820380056,31,0.5483870967741935,0.5147058823529411,0.5882352941176471,True,False,True,2025_rule_selection
2025-07-05,オリックス,ロッテ,2,8,ほっと神戸,0.5340674358142863,0,0.4659325641857137,31,0.5161290322580645,0.5942028985507246,0.4142857142857143,False,False,True,2025_rule_selection
2025-07-05,ソフトバンク,西武,4,3,PayPayドーム,0.5709328179348973,1,0.5709328179348973,38,0.6052631578947368,0.5633802816901409,0.5277777777777778,True,True,True,2025_rule_selection
2025-07-05,中日,ヤクルト,4,6,ナゴヤドーム,0.5621146006148457,1,0.5621146006148457,34,0.5588235294117647,0.42028985507246375,0.3076923076923077,True,True,False,2025_rule_selection
2025-07-05,日本ハム,楽天,12,1,エスコンF,0.5427594110122748,0,0.45724058898772524,32,0.40625,0.581081081081081,0.4782608695652174,False,False,False,2025_rule_selection
2025-07-06,DeNA,阪神,1,5,横浜スタジアム,0.5524565724373732,0,0.44754342756262677,32,0.5625,0.5072463768115942,0.5942028985507246,True,False,True,2025_rule_selection
2025-07-06,オリックス,ロッテ,4,1,京セラドーム大阪,0.5423204583531026,0,0.4576795416468974,32,0.53125,0.5857142857142857,0.4225352112676056,False,False,False,2025_rule_selection
2025-07-06,ソフトバンク,西武,3,1,PayPayドーム,0.5827250493243522,1,0.5827250493243522,39,0.6153846153846154,0.5694444444444444,0.5205479452054794,True,True,True,2025_rule_selection
2025-07-06,中日,ヤクルト,4,5,ナゴヤドーム,0.5633013054313821,1,0.5633013054313821,35,0.5428571428571428,0.4142857142857143,0.3181818181818182,True,True,False,2025_rule_selection
2025-07-06,巨人,広島,2,3,東京ドーム,0.5399689087530148,0,0.46003109124698516,34,0.47058823529411764,0.4931506849315068,0.5,True,False,True,2025_rule_selection
2025-07-06,日本ハム,楽天,8,6,エスコンF,0.549656355595168,0,0.450343644404832,33,0.3939393939393939,0.5866666666666667,0.4714285714285714,False,False,False,2025_rule_selection
2025-07-08,オリックス,ソフトバンク,1,9,京セラドーム大阪,0.5412796391901615,0,0.45872036080983847,30,0.7333333333333334,0.5915492957746479,0.5753424657534246,False,False,True,2025_rule_selection
2025-07-08,ヤクルト,DeNA,0,4,神宮野球場,0.5550461827630159,1,0.5550461827630159,32,0.34375,0.3283582089552239,0.5,False,False,False,2025_rule_selection
2025-07-08,ロッテ,日本ハム,4,5,ZOZOマリンスタジアム,0.5691182702209652,1,0.5691182702209652,34,0.29411764705882354,0.4166666666666667,0.5921052631578947,False,False,False,2025_rule_selection
2025-07-08,巨人,中日,5,4,山形,0.5624368008552255,1,0.5624368008552255,34,0.6176470588235294,0.4864864864864865,0.4084507042253521,True,True,True,2025_rule_selection
2025-07-08,広島,阪神,1,6,マツダスタジアム,0.5601829063922203,1,0.5601829063922203,35,0.42857142857142855,0.5072463768115942,0.6,False,False,False,2025_rule_selection
2025-07-08,西武,楽天,2,7,メットライフドーム,0.5147234489591127,0,0.4852765510408873,31,0.5806451612903225,0.5135135135135135,0.4647887323943662,False,False,True,2025_rule_selection
2025-07-09,オリックス,ソフトバンク,0,1,京セラドーム大阪,0.5392644322001949,0,0.46073556779980507,31,0.7419354838709677,0.5833333333333334,0.581081081081081,False,False,True,2025_rule_selection
2025-07-09,ロッテ,日本ハム,1,13,ZOZOマリンスタジアム,0.5687727314785456,1,0.5687727314785456,35,0.2857142857142857,0.410958904109589,0.5974025974025974,False,False,False,2025_rule_selection
2025-07-09,巨人,中日,2,3,福島,0.5595521624176547,1,0.5595521624176547,35,0.6285714285714286,0.49333333333333335,0.4027777777777778,True,False,False,2025_rule_selection
2025-07-09,広島,阪神,1,3,マツダスタジアム,0.5517699737298543,0,0.44823002627014574,36,0.5833333333333333,0.5,0.6056338028169014,True,False,True,2025_rule_selection
2025-07-09,西武,楽天,0,2,メットライフドーム,0.5192955141460275,0,0.4807044858539725,32,0.59375,0.5066666666666667,0.4722222222222222,False,False,True,2025_rule_selection
2025-07-10,オリックス,ソフトバンク,4,0,京セラドーム大阪,0.5410353863517119,0,0.4589646136482881,32,0.75,0.5753424657534246,0.5866666666666667,True,False,False,2025_rule_selection
2025-07-10,広島,阪神,3,6,マツダスタジアム,0.5559037017818778,1,0.5559037017818778,37,0.40540540540540543,0.49295774647887325,0.6111111111111112,False,False,False,2025_rule_selection
2025-07-10,西武,楽天,5,1,メットライフドーム,0.5171025482561935,0,0.4828974517438065,33,0.6060606060606061,0.5,0.4794520547945205,False,False,False,2025_rule_selection
2025-07-11,DeNA,巨人,1,2,横浜スタジアム,0.5348087916456997,0,0.4651912083543003,33,0.696969696969697,0.5070422535211268,0.4868421052631579,False,False,True,2025_rule_selection
2025-07-11,中日,広島,2,1,ナゴヤドーム,0.5564185708163875,1,0.5564185708163875,33,0.5757575757575758,0.410958904109589,0.4861111111111111,False,False,True,2025_rule_selection
2025-07-11,日本ハム,オリックス,0,6,エスコンF,0.5708012410162493,1,0.5708012410162493,35,0.4857142857142857,0.6025641025641025,0.581081081081081,True,False,False,2025_rule_selection
2025-07-11,楽天,ソフトバンク,3,0,楽天モバイル,0.5378724739220204,0,0.4621275260779796,35,0.5428571428571429,0.47297297297297297,0.5789473684210527,True,False,False,2025_rule_selection
2025-07-11,阪神,ヤクルト,3,6,甲子園球場,0.5649239365349791,1,0.5649239365349791,34,0.5882352941176471,0.6164383561643836,0.3235294117647059,True,True,False,2025_rule_selection
2025-07-12,DeNA,巨人,0,3,横浜スタジアム,0.5363003764676887,0,0.4636996235323113,34,0.7058823529411764,0.5,0.4935064935064935,False,False,True,2025_rule_selection
2025-07-12,ロッテ,西武,1,5,ZOZOマリンスタジアム,0.5720322640523287,1,0.5720322640523287,34,0.7058823529411765,0.40540540540540543,0.5064935064935064,False,False,False,2025_rule_selection
2025-07-12,中日,広島,7,1,ナゴヤドーム,0.5576197924538445,1,0.5576197924538445,34,0.5882352941176471,0.4189189189189189,0.4794520547945205,False,False,True,2025_rule_selection
2025-07-12,日本ハム,オリックス,7,3,エスコンF,0.5742405798074072,1,0.5742405798074072,36,0.4722222222222222,0.5949367088607594,0.5866666666666667,True,False,True,2025_rule_selection
2025-07-12,楽天,ソフトバンク,7,0,楽天モバイル,0.538748365227723,0,0.46125163477227704,36,0.5277777777777778,0.48,0.5714285714285714,True,False,False,2025_rule_selection
2025-07-12,阪神,ヤクルト,5,2,甲子園球場,0.5641767457641282,1,0.5641767457641282,35,0.5714285714285714,0.6081081081081081,0.3333333333333333,True,True,True,2025_rule_selection
2025-07-13,DeNA,巨人,4,3,横浜スタジアム,0.5358713743824767,0,0.4641286256175233,35,0.7142857142857143,0.4931506849315068,0.5,True,False,False,2025_rule_selection
2025-07-13,ロッテ,西武,5,1,ZOZOマリンスタジアム,0.5762714686358721,1,0.5762714686358721,35,0.6857142857142857,0.4,0.5128205128205128,False,False,True,2025_rule_selection
2025-07-13,中日,広島,3,2,ナゴヤドーム,0.5664473053975897,1,0.5664473053975897,35,0.6,0.4266666666666667,0.47297297297297297,False,False,True,2025_rule_selection
2025-07-13,日本ハム,オリックス,4,0,エスコンF,0.5681931764009848,1,0.5681931764009848,37,0.4864864864864865,0.6,0.5789473684210527,True,False,True,2025_rule_selection
2025-07-13,楽天,ソフトバンク,3,5,楽天モバイル,0.5361470180030212,0,0.4638529819969788,37,0.5135135135135135,0.4868421052631579,0.5641025641025641,True,False,True,2025_rule_selection
2025-07-13,阪神,ヤクルト,2,1,甲子園球場,0.5599776682731636,1,0.5599776682731636,36,0.5833333333333334,0.6133333333333333,0.32857142857142857,True,False,True,2025_rule_selection
2025-07-14,西武,日本ハム,1,2,東京ドーム,0.553054662204833,0,0.446945337795167,34,0.5882352941176471,0.5063291139240507,0.6049382716049383,True,False,True,2025_rule_selection
2025-07-15,オリックス,楽天,6,7,京セラドーム大阪,0.5355762888464778,0,0.4644237111535222,35,0.37142857142857144,0.5714285714285714,0.4805194805194805,False,False,True,2025_rule_selection
2025-07-15,ソフトバンク,ロッテ,10,2,PayPayドーム,0.5654714828563283,1,0.5654714828563283,35,0.6571428571428571,0.569620253164557,0.40789473684210525,True,True,True,2025_rule_selection
2025-07-15,広島,DeNA,0,1,マツダスタジアム,0.5464693748010342,0,0.4535306251989658,34,0.5,0.4666666666666667,0.5,True,False,True,2025_rule_selection
